celex,date,year,reference,origin,limb,section,act_kind
32020D0453,2020-03-27,2020,EN 50463-2:2012,CENELEC,number,withdrawal,FULL_LIST
32020D0453,2020-03-27,2020,EN 50463-3:2012,CENELEC,number,withdrawal,FULL_LIST
32020D0453,2020-03-27,2020,EN 50463-4:2012,CENELEC,number,withdrawal,FULL_LIST
32020D0453,2020-03-27,2020,EN 50463-5:2012,CENELEC,number,withdrawal,FULL_LIST
32020D0480,2020-04-01,2020,EN ISO 18497:2018,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 14033-4:2019,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN 16770:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN 16712-4:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN 62841-4-2:2019,IEC,inferred-60000,none,AMENDING
32020D0480,2020-04-01,2020,EN 62841-3-12:2019,IEC,inferred-60000,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 20607:2019,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 17067:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 10517:2019,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 11148-13:2018,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 12012-1:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN 12733:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN 16985:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19296:2018,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-4:2010,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-4:2010,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 60204-1:2018,IEC,inferred-60000,none,AMENDING
32020D0480,2020-04-01,2020,EN IEC 60204-11:2019,IEC,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 707:2019,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN 1459-2:2015+A1:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 3691-5:2015,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 4254-9:2018,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 12312-8:2018,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19353:2019,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19085-3:2017,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-2:2009,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 848-3:2012,CEN,number,none,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-2:2009,ISO,explicit,none,AMENDING
32020D0480,2020-04-01,2020,EN 848-3:2012,CEN,number,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-2:2009,ISO,explicit,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19085-3:2017,ISO,explicit,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-2:2009,ISO,explicit,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN 848-3:2012,CEN,number,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-2:2009,ISO,explicit,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN 62841-2-1:2018,IEC,inferred-60000,withdrawal,AMENDING
32020D0480,2020-04-01,2020,EN 62841-2-1:2018,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 62841-2-1:2018,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 18497:2018,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19353:2019,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 707:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1459-2:2015+A1:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 3691-5:2015,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 4254-9:2018,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 10517:2019,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 11148-13:2018,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12012-1:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12312-8:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12733:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 14033-4:2019,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 16712-4:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 16770:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 16985:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 17067:2018,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19296:2018,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-4:2010,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-4:2010,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60204-1:2018,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN IEC 60204-11:2019,IEC,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 62841-4-2:2019,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 62841-3-12:2019,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 62841-2-21:2019,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 20607:2019,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19085-7:2019,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1114-3:2019,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1127-1:2019,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-4:2010,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 19353:2016,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 707:1999+A1:2009,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 792-13:2000+A1:2008,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1889-1:2011,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 3691-5:2014,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 3691-5:2014,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 10517:2009,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 10517:2009,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12012-1:2007+A1:2008,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12012-3:2001+A1:2008,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12312-8:2005+A1:2009,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12733:2001+A1:2009,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 12981:2005+A1:2009,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 13355:2004+A1:2009,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 14018:2005+A1:2009,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60204-1:2006,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60204-1:2006,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60204-1:2006,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60204-11:2000,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60204-11:2000,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 848-3:2012,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN ISO 28927-2:2009,ISO,explicit,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60745-2-21:2009,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 60745-2-21:2009,IEC,inferred-60000,addition,AMENDING
32020D0480,2020-04-01,2020,EN 859:2007+A2:2012,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 860:2007+A2:2012,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 861:2007+A2:2012,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1114-3:2001+A1:2008,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1127-1:2011,CEN,number,addition,AMENDING
32020D0480,2020-04-01,2020,EN 1459-2:2015,CEN,number,addition,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-1 V11.1.1,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-3 V11.1.3,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-14 V11.1.2,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-18 V11.1.2,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-1 V13.1.1,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-3 V13.1.1,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-14 V13.1.1,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-18 V13.1.1,ETSI,spaced,none,AMENDING
32020D0553,2020-04-21,2020,EN 301 908-1 V13.1.1,ETSI,spaced,none,AMENDING
